epoch,step,eval_perplexity
0.026065695980148365,200,20.726806453944477
0.026065695980148365,200,20.726806453944477
0.05213139196029673,400,17.316297191693167
0.05213139196029673,400,17.316297191693167
0.0781970879404451,600,16.478398676902476
0.0781970879404451,600,16.478398676902476
0.10426278392059346,800,15.621503663935073
0.10426278392059346,800,15.621503663935073
0.13032847990074184,1000,14.978262011894934
0.13032847990074184,1000,14.978262011894934
0.1563941758808902,1200,14.317937046178608
0.1563941758808902,1200,14.317937046178608
0.18245987186103857,1400,14.719080000163657
0.18245987186103857,1400,14.719080000163657
0.20852556784118692,1600,13.879908750771666
0.20852556784118692,1600,13.879908750771666
0.2345912638213353,1800,13.387998651605773
0.2345912638213353,1800,13.387998651605773
0.2606569598014837,2000,13.214652426354549
0.2606569598014837,2000,13.214652426354549
0.28672265578163203,2200,13.245062477589595
0.28672265578163203,2200,13.245062477589595
0.3127883517617804,2400,13.352395213872372
0.3127883517617804,2400,13.352395213872372
0.33885404774192873,2600,12.635007910045251
0.33885404774192873,2600,12.635007910045251
0.36491974372207714,2800,12.643442489422704
0.36491974372207714,2800,12.643442489422704
0.3909854397022255,3000,12.529294922241027
0.3909854397022255,3000,12.529294922241027
0.41705113568237384,3200,12.238342142317748
0.41705113568237384,3200,12.238342142317748
0.44311683166252225,3400,12.286607823138716
0.44311683166252225,3400,12.286607823138716
0.4691825276426706,3600,12.14698271725276
0.4691825276426706,3600,12.14698271725276
0.49524822362281895,3800,11.833713225173483
0.49524822362281895,3800,11.833713225173483
0.5213139196029674,4000,11.855324934618002
0.5213139196029674,4000,11.855324934618002
0.5473796155831157,4200,11.694424238007054
0.5473796155831157,4200,11.694424238007054
0.5734453115632641,4400,11.724868770209714
0.5734453115632641,4400,11.724868770209714
0.5995110075434125,4600,11.341331230309256
0.5995110075434125,4600,11.341331230309256
0.6255767035235608,4800,11.378713090177511
0.6255767035235608,4800,11.378713090177511
0.6516423995037092,5000,11.384506598824792
0.6516423995037092,5000,11.384506598824792
0.6777080954838575,5200,11.212279841039077
0.6777080954838575,5200,11.212279841039077
0.7037737914640059,5400,11.299243589897273
0.7037737914640059,5400,11.299243589897273
0.7298394874441543,5600,11.105568207437228
0.7298394874441543,5600,11.105568207437228
0.7559051834243026,5800,10.943072773137969
0.7559051834243026,5800,10.943072773137969
0.781970879404451,6000,11.066283990749557
0.781970879404451,6000,11.066283990749557
0.8080365753845994,6200,10.97043130616061
0.8080365753845994,6200,10.97043130616061
0.8341022713647477,6400,10.826105484981966
0.8341022713647477,6400,10.826105484981966
0.8601679673448961,6600,10.813454948411877
0.8601679673448961,6600,10.813454948411877
0.8862336633250445,6800,10.763790841327655
0.8862336633250445,6800,10.763790841327655
0.9122993593051928,7000,10.601219764494688
0.9122993593051928,7000,10.601219764494688
0.9383650552853412,7200,10.625610620287416
0.9383650552853412,7200,10.625610620287416
0.9644307512654895,7400,10.611461195637185
0.9644307512654895,7400,10.611461195637185
0.9904964472456379,7600,10.581634373226445
0.9904964472456379,7600,10.581634373226445
1.016551716947394,7800,10.423300488292385
1.016551716947394,7800,10.423300488292385
1.0426174129275425,8000,10.400321206416148
1.0426174129275425,8000,10.400321206416148
1.068683108907691,8200,10.352719916193184
1.068683108907691,8200,10.352719916193184
1.0947488048878393,8400,10.284031926434247
1.0947488048878393,8400,10.284031926434247
1.1208145008679877,8600,10.239757843824213
1.1208145008679877,8600,10.239757843824213
1.1468801968481361,8800,10.248074010658236
1.1468801968481361,8800,10.248074010658236
1.1729458928282843,9000,10.184202407734897
1.1729458928282843,9000,10.184202407734897
1.1990115888084327,9200,10.194886805688483
1.1990115888084327,9200,10.194886805688483
1.2250772847885811,9400,10.142805060823076
1.2250772847885811,9400,10.142805060823076
1.2511429807687295,9600,10.13334692700948
1.2511429807687295,9600,10.13334692700948
1.277208676748878,9800,10.063494025301583
1.277208676748878,9800,10.063494025301583
1.3032743727290264,10000,10.064816139636278
1.3032743727290264,10000,10.064816139636278
1.3293400687091745,10200,9.998672416400483
1.3293400687091745,10200,9.998672416400483
1.355405764689323,10400,9.961541252921187
1.355405764689323,10400,9.961541252921187
1.3814714606694714,10600,9.945676913418108
1.3814714606694714,10600,9.945676913418108
1.4075371566496198,10800,9.917747495747577
1.4075371566496198,10800,9.917747495747577
1.4336028526297682,11000,9.862927916068658
1.4336028526297682,11000,9.862927916068658
1.4596685486099163,11200,9.826195430431047
1.4596685486099163,11200,9.826195430431047
1.4857342445900648,11400,9.790337326409396
1.4857342445900648,11400,9.790337326409396
1.5117999405702132,11600,9.773617751503972
1.5117999405702132,11600,9.773617751503972
1.5378656365503616,11800,9.759958281621326
1.5378656365503616,11800,9.759958281621326
1.56393133253051,12000,9.72176642043215
1.56393133253051,12000,9.72176642043215
1.5899970285106582,12200,9.733246549557736
1.5899970285106582,12200,9.733246549557736
1.6160627244908068,12400,9.747772648822632
1.6160627244908068,12400,9.747772648822632
1.642128420470955,12600,9.661644960068662
1.642128420470955,12600,9.661644960068662
1.6681941164511034,12800,9.628923769710608
1.6681941164511034,12800,9.628923769710608
1.6942598124312518,13000,9.594192711068876
1.6942598124312518,13000,9.594192711068876
1.7203255084114,13200,9.597871609766958
1.7203255084114,13200,9.597871609766958
1.7463912043915486,13400,9.559475246341478
1.7463912043915486,13400,9.559475246341478
1.7724569003716968,13600,9.559744190592228
1.7724569003716968,13600,9.559744190592228
1.7985225963518452,13800,9.519144281284058
1.7985225963518452,13800,9.519144281284058
1.8245882923319936,14000,9.528415328368949
1.8245882923319936,14000,9.528415328368949
1.8506539883121418,14200,9.504523790743411
1.8506539883121418,14200,9.504523790743411
1.8767196842922904,14400,9.463745482699018
1.8767196842922904,14400,9.463745482699018
1.9027853802724386,14600,9.448099481109155
1.9027853802724386,14600,9.448099481109155
1.928851076252587,14800,9.440250171295421
1.928851076252587,14800,9.440250171295421
1.9549167722327354,15000,9.414676057083947
1.9549167722327354,15000,9.414676057083947
1.9809824682128836,15200,9.399608677868217
1.9809824682128836,15200,9.399608677868217
2.00703773791464,15400,9.380149716197455
2.00703773791464,15400,9.380149716197455
2.033103433894788,15600,9.356870868495909
2.033103433894788,15600,9.356870868495909
2.059169129874937,15800,9.332877639688823
2.059169129874937,15800,9.332877639688823
2.085234825855085,16000,9.328579675724374
2.085234825855085,16000,9.328579675724374
2.1113005218352336,16200,9.321065223225562
2.1113005218352336,16200,9.321065223225562
2.137366217815382,16400,9.30517367608727
2.137366217815382,16400,9.30517367608727
2.1634319137955305,16600,9.297174891646689
2.1634319137955305,16600,9.297174891646689
2.1894976097756786,16800,9.289388953677944
2.1894976097756786,16800,9.289388953677944
2.215563305755827,17000,9.298826419640426
2.215563305755827,17000,9.298826419640426
2.2416290017359755,17200,9.274694562331696
2.2416290017359755,17200,9.274694562331696
2.2676946977161236,17400,9.28107181495328
2.2676946977161236,17400,9.28107181495328
2.2937603936962723,17600,9.273876432403155
2.2937603936962723,17600,9.273876432403155
2.3198260896764205,17800,9.249022056056498
2.3198260896764205,17800,9.249022056056498
2.3458917856565686,18000,9.247169925022103
2.3458917856565686,18000,9.247169925022103
2.3719574816367173,18200,9.237247501221216
2.3719574816367173,18200,9.237247501221216
2.3980231776168655,18400,9.23419777575113
2.3980231776168655,18400,9.23419777575113
2.424088873597014,18600,9.225199802461743
2.424088873597014,18600,9.225199802461743
2.4501545695771623,18800,9.21114937151412
2.4501545695771623,18800,9.21114937151412
2.4762202655573105,19000,9.210574008888509
2.4762202655573105,19000,9.210574008888509
2.502285961537459,19200,9.201642931783013
2.502285961537459,19200,9.201642931783013
2.5283516575176073,19400,9.20043201033414
2.5283516575176073,19400,9.20043201033414
2.554417353497756,19600,9.19920370213525
2.554417353497756,19600,9.19920370213525
2.580483049477904,19800,9.1899834697959
2.580483049477904,19800,9.1899834697959
2.6065487454580527,20000,9.186333884035191
2.6065487454580527,20000,9.186333884035191
2.632614441438201,20200,9.181691848822123
2.632614441438201,20200,9.181691848822123
2.658680137418349,20400,9.179546795222132
2.658680137418349,20400,9.179546795222132
2.6847458333984977,20600,9.173482070995492
2.6847458333984977,20600,9.173482070995492
2.710811529378646,20800,9.178979971926637
2.710811529378646,20800,9.178979971926637
2.7368772253587945,21000,9.176050119311824
2.7368772253587945,21000,9.176050119311824
2.7629429213389427,21200,9.17391513267219
2.7629429213389427,21200,9.17391513267219
2.789008617319091,21400,9.168794065645777
2.789008617319091,21400,9.168794065645777
2.8150743132992395,21600,9.163418055642019
2.8150743132992395,21600,9.163418055642019
2.8411400092793877,21800,9.167025753407605
2.8411400092793877,21800,9.167025753407605
2.8672057052595363,22000,9.167528452719143
2.8672057052595363,22000,9.167528452719143
2.8932714012396845,22200,9.164757392458055
2.8932714012396845,22200,9.164757392458055
2.9193370972198327,22400,9.165126673083238
2.9193370972198327,22400,9.165126673083238
2.9454027931999813,22600,9.166477186918785
2.9454027931999813,22600,9.166477186918785
2.9714684891801295,22800,9.164580405243779
2.9714684891801295,22800,9.164580405243779
2.997534185160278,23000,9.164700581374818
2.997534185160278,23000,9.164700581374818
